a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,3,0,8,000123213203313232101322311232231312112312313212323,001100010010010000100010011010001010110010010010000,100010100100000101000011000101100001001001000101010,100001001001101010000100100010010100000100101000101
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,3,0,12,000123132213232313221231323100213231231121131232121,010100100010000010001001000100010001001101101000101,010010001100101000110100010000100100100010000101010,001001010001010101011000101001001010010000010010000
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,24,0,28,000213321123213131233123122323102123221321133012231,010010010010010101000100100100010010001001100010001,100100100100000000100010011010100100101010000101010,001001100001001010011001000101001001000100011000100
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,16,1,5,213000132213230012331322131332213132321121131232121,010100100010000010001000101000010100001101101000101,100010010001101000100011000101100001000100000101010,001001001001010110010100010010001010110000010010000
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,18,1,13,123000132231233212320212131301213133221132331232121,001001100001001010011000101001001100000100011000100,010010001100100101010101000000100000110001000101010,010100010010010000101000010100010011001010100010001
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,8,1,22,132000132231323213023211323121132321221130323121313,100010100100000101000011000101100001001001000101010,001100001100010000110100010010001010110010010010000,010001010010101001001000101000010100000010101000101
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,13,2,4,321321000321002121311231233231321321313232211323132,001001100001001010011001000101001001000100011000100,010010010010010101000100100100010010001001100010001,100100100100000000100010011010100100101010000101010
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,16,2,7,321321000023321202311233213231321121332312211323132,001001100001001010011001000101001001000100011000100,010010010010010101000100100100010010001001100010001,100100100100000000100010011010100100101010000101010
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,14,2,11,132132000132313232122312310012312312121313322313231,100100100100000000100010011010010100101010001000101,001001010001010101011000101001001010010000010010000,010010001010101010000100100000100100000101100101010
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,3,3,7,231213201000313101213123122321231213212321313212323,001010001100010101010100100001001010010001010010000,100100100100000000100010011010100100101010000101010,010001010010101001001001000100010001000010101000101
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,18,3,8,013132123000232312301232131223213133231121131232121,010100100010000010001000101000010100001101101000101,001001100100001001010101000110100000100010010010010,100010010001010100100010010101001011001000000101000
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,8,3,23,231123321000212313213122313212231312113200313212323,001100001100010000110100010010001010110010010010000,100010010001101000100011000101100001000100000101010,010100100010000010001000101000010100001101101000101
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,8,4,26,132132023132003232122312311212312312110313302313231,100100100100000000100010011010010010110010010010010,001001010001010101011001000101100001001000000010001,010010001010101010000100100000100100000101100101010
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,8,4,30,132132023132003232122312311212231312112313333121002,100100100100000000100010011010010010110010010010010,001001010001010101011001000101100001001000000010001,010010001010101010000100100000010100000101101000101
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,12,5,18,213012231213130012333122132323213133200121131232121,010010001010101010000100100000010100000101101000101,100001010001100101000011001010100000110000000101010,001100001100010000111000010001001011010010010010000
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,3,5,20,132012132132320021323211323121132321221001323121313,100010100100000101000011000101100001001001000101010,001001001001010110010100010010001010110000010010000,010001010010101001001000101000010100000010101000101
a?H?@eO???C?_?OC_???O?D??GGG???GcC???a?IC??A??D?K????`?`??O??@_?_?G??????OO????????[??_?A????HG,ILP,14,6,7,213132103013232300031321322123213231231121131232121,010100100010000010001001000100010001001101101000101,100010001100101000100010010001100101000010000101010,001001010001010101011000101001001010010000010010000
