a?_A?cOOK?CAO??B_C@???_???O????@K??O?AAK?@?A??PI???@?_??_?O????@A???????@WG???O???Cc@??_???B??G,ILP,16,0,4,000321123132003212131231323213132332231121213213231,001001100100100100101001000010100000010100010010101,010010010010010011000000010110001001001011100100000,100100001010001000010010101001010110010000001001010
a?_A?cOOK?CAO??B_C@???_???O????@K??O?AAK?@?A??PI???@?_??_?O????@A???????@WG???O???Cc@??_???B??G,ILP,18,0,10,000321321321323121223110023223133132132212213213133,001010100001100101000100101000100100100010010010100,010010010010010010110000010110000001001101100100000,100001001010001001000011000001011010010000001001011
a?_A?cOOK?CAO??B_C@???_???O????@K??O?AAK?@?A??PI???@?_??_?O????@A???????@WG???O???Cc@??_???B??G,ILP,16,0,22,000213312312313211323223112130322112231310123123233,100010010010000101000000110101000110010010100100100,010100001010010010010010001010011001001001010010000,001001100100101000101001000010100000010100001001011
a?_A?cOOK?CAO??B_C@???_???O????@K??O?AAK?@?A??PI???@?_??_?O????@A???????@WG???O???Cc@??_???B??G,ILP,10,1,6,213000312123313210021323212112321221321311123123233,010010010010010011000000010110001001001011100100000,100100001010000100010010101001010110010000010010100,001001100100101000101001000010100000010100001001011
a?_A?cOOK?CAO??B_C@???_???O????@K??O?AAK?@?A??PI???@?_??_?O????@A???????@WG???O???Cc@??_???B??G,ILP,18,1,9,231000312321313211320301223112321221321313123123233,001001010010010011000011000010001001010010111000000,100100001001000010011000110101010110001000000011000,010010100100101000100100001000100000100101001001011
a?_A?cOOK?CAO??B_C@???_???O????@K??O?AAK?@?A??PI???@?_??_?O????@A???????@WG???O???Cc@??_???B??G,ILP,14,1,12,312000123312213212313222330013132132231121123123233,001100100001010010011001000110100100001100100100000,010100010100100100000110001000001001100011010010100,100001001100001000101000110001010010010000001001011
a?_A?cOOK?CAO??B_C@???_???O????@K??O?AAK?@?A??PI???@?_??_?O????@A???????@WG???O???Cc@??_???B??G,ILP,20,2,11,213312000123131232133103201332133223123121321321211,010010100100101000100100001000100000100101001001011,100001010001001001001000110001000110001010100100100,001100001010010100010011000110011001010000000100010
a?_A?cOOK?CAO??B_C@???_???O????@K??O?AAK?@?A??PI???@?_??_?O????@A???????@WG???O???Cc@??_???B??G,ILP,20,2,15,132132000132231233221222131331003112213213321321213,010100100100101000001000001001011010010000001001011,001001010001100100110111000000000001100100010010100,100010001010000011000000110110100100001011000011000
a?_A?cOOK?CAO??B_C@???_???O????@K??O?AAK?@?A??PI???@?_??_?O????@A???????@WG???O???Cc@??_???B??G,ILP,16,2,24,312312000132022312132132313123132332132121031231321,100010100100000010100101000100100000100101101001001,001001001001011001001000110010100100001010000100010,010100010010100100010010001001000110010100010010100
a?_A?cOOK?CAO??B_C@???_???O????@K??O?AAK?@?A??PI???@?_??_?O????@A???????@WG???O???Cc@??_???B??G,ILP,22,3,7,132213132000323120303121232123211231132321123123133,100010100100000100100101000100100000100101100100101,001001001001010011001000110010100100001010010010000,010100010010101000010010001001000110010100001001010
