[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,10,0,10,000123123123233130231103112123221321122313,100100100100000100001100110100001001100010,001010010010100010000010001010101010011000,010001001100011001010001000001010010000101
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,10,000123312132213120312302312321231231322131,010010010010010101100000010001010001000101,100010001001100010001001001010100100011000,001001100010001010000110100100001010100010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,10,000123321123122330213301331312113212311232,001100010100100000010010001010101010011000,010010001100011001001001000001000101000101,100001100001000110001100110100001000100010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,10,000123321123122330213301331133213212132121,100100001100100000010001001100010010100101,010010010010010101100000010000110001001010,001001100010001010000110100011001010010000
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,10,0,10,000123321123123220313301321312112312311232,100100001100100000010001001010110010011000,010010010100010101001000010001001001000101,001100100010001000100110100100000101100010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,10,0,10,000123321123123220313301321133212312132121,100100001100100000010001001100010010100101,010010010100010101001000010000101001001010,001100100010001000100110100011000101010000
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,10,000123321123211330213301332233123121231212,010001001100011001010001000000110010001010,001010010010100001100000010100000101100101,100001100001000110001100110011001000010000
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,10,000123321123211330213301332321223121322131,010001001100011001010001000001010010000101,001010010010100001100000010010100101011000,100001100001000110001100110100001000100010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,10,0,10,000123312123213120313302312321221321322131,010010010100010101001000010001001001000101,100010001010100010000001001010110010011000,001100100010001000100110100100000101100010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,10,0,10,000123312123213120313302312233121321231212,010010010100010101001000010000101001001010,100010001010100010000001001100010010100101,001100100010001000100110100011000101010000
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,10,000123312132213120312302312233131231231212,010001010001010101110000010000110000001010,100010001001100010001001001100000100100101,001001100010001010000110100011001010010000
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,14,0,10,000123132123233120331102112123221321122313,001100100010001000100110100100000101100010,100010001010100010000001001010110010011000,010001010001010101110000010001010000000101
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,14,0,10,000123132123233120331102112211321321213232,001100100010001000100110100011000101010000,100010001010100010000001001100010010100101,010001010001010101110000010000110000001010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,10,0,10,000123123213233130132103112123212321122313,100100100010000100100100110100010001100010,001010010010100010000010001010101010011000,010001001100011001010001000001010010000101
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,10,0,10,000123123213233130132103112211312321213232,100100100010000100100100110011010001010000,001010010010100010000010001100001010100101,010001001100011001010001000000110010001010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,10,0,10,000123123123233130231103112211321321213232,100100100100000100001100110011001001010000,001010010010100010000010001100001010100101,010001001100011001010001000000110010001010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,14,0,10,000123132312233120132102112123213231122313,001100100010001000100110100100000101100010,100010001001100010001001001010100100011000,010001010001010101110000010001010000000101
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,14,0,10,000123132312233120132102112211313231213232,100100100010000100100100110011010001010000,001010010010100010000010001100001010100101,010001001100011001010001000000110010001010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,14,000123123312321223132121332001232131312123,001100100010001000100110100011000101010000,010010010001010110001010001000101000001010,100100001100100000010001001100010010100101
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,14,000123123312321223132121332001332131312132,001100100010001000100110100011000101010000,100010100001000110001001001100001000100101,010001001100100001010000110000110010100010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,22,0,14,000123312132213123312323212003131231231312,010010010010010101100000010000110001001010,100010001001100010001001001100000100100101,001001100010001010000110100011001010010000
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,14,0,14,000123312321213123113313221003113232231312,001100010001100000110010001010100100011000,100010001010010110000000110011010001000001,010001100100001001001101000001001010010100
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,18,0,14,000123312231213132112313221003113232231312,010100010001010100110010001000110000001010,100100001100100000001100110011000101010000,001001100100001001010001000100001010100101
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,14,0,14,000123312123213123313323212003121321231312,100100010100010100001100010100001001001010,010010001010100010000010101000110010100010,001001100001001001110001000010100100011000
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,20,0,14,000123312132213123312323212001231231233121,100100010010010100100100010100010001001010,010010001001100010001010101000100100100010,001001100100001001010001000010101010011000
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,14,000123312123213123313323212001221321233121,100100010100010100001100010100001001001010,010010001010100010000010101000110010100010,001001100001001001110001000010100100011000
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,14,000123312231213132112313221001213232233121,100100100001000100110001001100010000100101,010010001100100001001000110000100101100010,001001100010001010000110100011001010010000
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,14,000123312321213123113313221001213232233121,010100010001010100110010001001010000000101,100001001001100010001100110100000100100010,001001100100001001010001000010101010011000
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,14,000123213123133232231113221003221312211323,001100010100100000010010001010101010011000,010010100010000101100000110000110001100010,100001001001011010001101000100000100001010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,14,000123213321133223131113221003232132211323,001100010001100000110010001010100100011000,100001100001000110001100110100001000100010,010001001100011001010001000001010010000101
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,20,0,14,000123213213133232132113221003212312211323,001010010010100010000010001010101010011000,100100100100000100001100110100001001100010,010001001100011001010001000001010010000101
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,18,0,14,000123213321133223131113221001232132213123,001100010001100000110010001010100100011000,100001100001000110001100110100001000100010,010001001100011001010001000001010010000101
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,20,0,14,000123213213133232132113221001212312213123,001100010001100000110010001100000100100101,010010100100000101001000110000101001100010,100001001010011010000101000100010010001010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,14,000123213123133232231113221001221312213123,001100010100100000010010001010101010011000,010010100010000101100000110000110001100010,100001001001011010001101000100000100001010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,14,0,14,000123213321133223131113221001332132213132,010100010001100000101110001001000100010100,100010001010010110000000110011010001000001,001001100100001001010001000010101010011000
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,18,0,14,000123312321213123113313221003213232231321,001100010001100000110010001010100100011000,100010001010010110000000110011010001000001,010001100100001001001101000001001010010100
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,14,000123213312133223132123212001332131213132,001100100010001000100110100011000101010000,100010100001000110001001001100001000100101,010001001100011001010001000000110010001010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,22,0,14,000123213213133232132113221001312312213132,001100010001100000110010001100000100100101,010010100100000101001000110000101001100010,100001001010011010000101000100010010001010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,14,0,14,000123213123133232231113221001321312213132,001100010100100000010010001010101010011000,010010100010000101100000110000110001100010,100001001001011010001101000100000100001010
[?GI?cOOKCC?@??Bo???@_G?`??G????\?A?C??gO????A@?@?@??G?_AA?????R,ILP,12,0,14,000123231132311223312321232003132131231312,001100001100011000010010100011000101000001,100010100001000110001001001100001000100101,010001010010100001100100010001010010010100
